Time (min),Real,Ref,Error
5.181714705626169,35.664,37.001,1.3369999999999962
5.185047439734141,35.676,36.989,1.3129999999999953
5.18838099638621,35.676,37.001,1.3249999999999957
5.191714704036713,35.664,37.001,1.3369999999999962
5.19504740635554,35.676,37.001,1.3249999999999957
5.1983813643455505,35.676,37.001,1.3249999999999957
5.201714424292247,35.664,37.001,1.3369999999999962
5.205047579606374,35.676,36.989,1.3129999999999953
5.208381275335948,35.689,37.001,1.3119999999999976
5.211714720726013,35.676,36.989,1.3129999999999953
5.215048027038574,35.689,36.989,1.2999999999999972
5.218380761146546,35.676,36.989,1.3129999999999953
5.221714508533478,35.689,37.001,1.3119999999999976
5.22504870891571,35.689,37.001,1.3119999999999976
5.228380771478017,35.701,36.989,1.2879999999999967
5.231714622179667,35.701,36.989,1.2879999999999967
5.235047574838003,35.701,36.989,1.2879999999999967
5.238380718231201,35.714,37.001,1.286999999999999
5.241714735825856,35.726,37.001,1.2749999999999986
5.2450484991073605,35.714,36.989,1.2749999999999986
5.248383375008901,35.726,36.989,1.2629999999999981
5.251714694499969,35.726,36.989,1.2629999999999981
5.2550497174263,35.739,37.014,1.2750000000000057
5.258381275335948,35.751,37.001,1.25
5.261714168389639,35.751,36.989,1.2379999999999995
5.26504780848821,35.764,37.001,1.2369999999999948
5.268380757172903,35.764,36.989,1.2249999999999943
5.271714719136556,35.776,36.989,1.2129999999999939
5.275047914187113,35.776,37.001,1.2249999999999943
5.278380994002024,35.776,36.989,1.2129999999999939
5.281716855367025,35.776,36.989,1.2129999999999939
5.2850473920504255,35.789,37.001,1.2119999999999962
5.288382510344188,35.789,37.001,1.2119999999999962
5.291714656352997,35.789,36.989,1.1999999999999957
5.295047601064046,35.826,37.026,1.2000000000000028
5.298381312688192,35.826,37.039,1.213000000000001
5.301714650789896,35.789,37.001,1.2119999999999962
5.305047937234243,35.814,37.001,1.1869999999999976
5.308381140232086,35.814,36.989,1.1749999999999972
5.311714339256286,35.814,36.989,1.1749999999999972
5.315050256252289,35.814,36.989,1.1749999999999972
5.318381361166636,35.826,36.989,1.1629999999999967
5.321714556217193,35.826,36.989,1.1629999999999967
5.325047651926677,35.814,36.989,1.1749999999999972
5.328382647037506,35.826,36.989,1.1629999999999967
5.331714685757955,35.826,36.989,1.1629999999999967
5.335050102074941,35.826,36.989,1.1629999999999967
5.338380817572276,35.826,36.989,1.1629999999999967
5.34171472787857,35.826,36.989,1.1629999999999967
5.345047565301259,35.839,36.989,1.1499999999999986
5.348380835851033,35.839,36.989,1.1499999999999986
5.351714642842611,35.839,36.989,1.1499999999999986
5.355047941207886,35.851,36.989,1.1379999999999981
5.3583810766537985,35.851,36.989,1.1379999999999981
5.3617147445678714,35.839,36.989,1.1499999999999986
5.365048281351725,35.851,36.989,1.1379999999999981
5.368380856513977,35.864,36.989,1.125
5.371716058254242,35.851,36.989,1.1379999999999981
5.3750477234522505,35.864,36.989,1.125
5.378380918502808,35.864,36.989,1.125
5.381714097658793,35.864,36.989,1.125
5.385048047701518,35.864,36.989,1.125
5.388380893071493,35.876,36.989,1.1129999999999995
5.391714664300283,35.876,36.989,1.1129999999999995
5.395047521591186,35.889,36.989,1.0999999999999943
5.398380740483602,35.889,36.989,1.0999999999999943
5.401714074611664,35.914,36.976,1.0619999999999976
5.405047988891601,35.889,36.989,1.0999999999999943
5.408381275335947,35.864,36.976,1.1120000000000019
5.411714633305867,35.889,36.964,1.0749999999999957
5.415048098564148,35.789,36.976,1.1869999999999976
5.418383359909058,35.926,36.964,1.0379999999999967
5.421714015801748,35.914,36.951,1.036999999999999
5.425047747294108,35.914,36.976,1.0619999999999976
5.428380850950877,35.926,36.989,1.0629999999999953
5.4317142526308695,35.914,36.976,1.0619999999999976
5.435050257047018,35.926,36.989,1.0629999999999953
