Hora,Temperatura (C)
23:27:14,18.40
23:27:15,18.41
23:27:16,18.41
23:27:17,18.41
23:27:18,18.41
23:27:19,18.41
23:27:20,18.41
23:27:21,18.41
23:27:22,18.41
23:27:23,18.41
23:27:24,18.41
23:27:25,18.41
23:27:26,18.41
23:27:27,18.41
23:27:28,18.41
23:27:29,18.41
23:27:30,18.41
23:27:32,18.41
23:27:33,18.41
23:27:34,18.41
23:27:35,18.41
23:27:36,18.41
23:27:37,18.41
23:27:38,18.41
23:27:39,18.41
23:27:40,18.41
23:27:41,18.41
23:27:42,18.41
23:27:43,18.41
23:27:44,18.41
23:27:45,18.41
23:27:46,18.41
23:27:47,18.42
23:27:48,18.41
23:27:49,18.41
23:27:50,18.41
23:27:51,18.41
23:27:52,18.41
23:27:53,18.41
23:27:54,18.41
23:27:55,18.41
23:27:56,18.41
23:27:57,18.41
23:27:58,18.41
23:27:59,18.42
23:28:00,18.41
23:28:01,18.41
23:28:02,18.41
23:28:03,18.41
23:28:04,18.41
23:28:05,18.41
23:28:06,18.41
23:28:07,18.41
23:28:08,18.41
23:28:09,18.41
23:28:10,18.41
23:28:11,18.41
23:28:12,18.41
23:28:13,18.40
23:28:14,18.41
23:28:15,18.41
23:28:16,18.41
23:28:17,18.41
23:28:18,18.41
23:28:19,18.41
23:28:20,18.40
23:28:21,18.41
23:28:22,18.41
23:28:23,18.41
23:28:24,18.41
23:28:25,18.41
23:28:26,18.41
23:28:27,18.41
23:28:28,18.41
23:28:29,18.41
23:28:30,18.41
23:28:31,18.41
23:28:32,18.41
23:28:33,18.41
23:28:34,18.41
23:28:35,18.41
23:28:36,18.41
23:28:37,18.41
23:28:38,18.41
23:28:39,18.41
23:28:40,18.41
23:28:41,18.41
23:28:42,18.41
23:28:43,18.41
23:28:44,18.41
23:28:45,18.42
23:28:46,18.41
23:28:47,18.41
23:28:48,18.41
23:28:49,18.41
23:28:50,18.41
23:28:51,18.42
23:28:52,18.41
23:28:53,18.41
23:28:54,18.41
23:28:55,18.42
23:28:56,18.41
23:28:57,18.41
23:28:58,18.41
23:29:00,18.41
23:29:01,18.41
23:29:02,18.41
23:29:03,18.41
23:29:04,18.41
23:29:05,18.41
23:29:06,18.41
23:29:07,18.41
23:29:08,18.41
23:29:09,18.41
23:29:10,18.41
23:29:11,18.41
23:29:12,18.41
23:29:13,18.41
23:29:14,18.41
23:29:15,18.41
23:29:16,18.41
23:29:17,18.41
23:29:18,18.41
23:29:19,18.41
23:29:20,18.41
23:29:21,18.41
23:29:22,18.41
23:29:23,18.41
23:29:24,18.41
23:29:25,18.41
23:29:26,18.41
23:29:27,18.41
23:29:28,18.41
23:29:29,18.41
23:29:30,18.41
23:29:31,18.41
23:29:32,18.41
23:29:33,18.41
23:29:34,18.41
23:29:35,18.41
23:29:36,18.41
23:29:37,18.41
23:29:38,18.41
23:29:39,18.41
23:29:40,18.41
23:29:41,18.42
23:29:42,18.42
23:29:43,18.41
23:29:44,18.41
23:29:45,18.41
23:29:46,18.41
23:29:47,18.41
23:29:48,18.42
23:29:49,18.41
23:29:50,18.41
23:29:51,18.41
23:29:52,18.41
23:29:53,18.42
23:29:54,18.42
23:29:55,18.41
23:29:56,18.41
23:29:57,18.42
23:29:58,18.41
23:29:59,18.41
23:30:00,18.41
23:30:01,18.41
23:30:02,18.41
23:30:03,18.41
23:30:04,18.42
23:30:05,18.41
23:30:06,18.41
23:30:07,18.41
23:30:08,18.41
23:30:09,18.41
23:30:10,18.41
23:30:11,18.41
23:30:12,18.41
23:30:13,18.41
23:30:14,18.41
23:30:15,18.41
23:30:16,18.41
23:30:17,18.41
23:30:18,18.40
23:30:19,18.41
23:30:20,18.41
23:30:21,18.41
23:30:22,18.41
23:30:23,18.41
23:30:24,18.41
23:30:25,18.41
23:30:26,18.40
23:30:28,18.41
23:30:29,18.41
23:30:30,18.41
23:30:31,18.41
23:30:32,18.41
23:30:33,18.41
23:30:34,18.41
23:30:35,18.41
23:30:36,18.41
23:30:37,18.41
23:30:38,18.41
23:30:39,18.41
23:30:40,18.41
23:30:41,18.41
23:30:42,18.41
23:30:43,18.41
23:30:44,18.41
23:30:45,18.41
23:30:46,18.41
23:30:47,18.41
23:30:48,18.41
23:30:49,18.41
23:30:50,18.41
23:30:51,18.41
23:30:52,18.41
23:30:53,18.41
23:30:54,18.41
23:30:55,18.42
23:30:56,18.41
23:30:57,18.41
23:30:58,18.41
23:30:59,18.41
23:31:00,18.41
23:31:01,18.42
23:31:02,18.41
23:31:03,18.41
23:31:04,18.42
23:31:05,18.42
23:31:06,18.41
23:31:07,18.42
23:31:08,18.41
23:31:09,18.41
23:31:10,18.42
23:31:11,18.42
23:31:12,18.41
23:31:13,18.42
23:31:14,18.41
23:31:15,18.41
23:31:16,18.41
23:31:17,18.41
23:31:18,18.42
23:31:19,18.42
23:31:20,18.41
23:31:21,18.41
23:31:22,18.41
23:31:23,18.42
23:31:24,18.41
23:31:25,18.41
23:31:26,18.42
23:31:27,18.42
23:31:28,18.42
23:31:29,18.42
23:31:30,18.41
23:31:31,18.41
23:31:32,18.41
23:31:33,18.41
23:31:34,18.41
23:31:35,18.41
23:31:36,18.41
23:31:37,18.42
23:31:38,18.41
23:31:39,18.41
23:31:40,18.41
23:31:41,18.41
23:31:42,18.41
23:31:43,18.41
23:31:44,18.41
23:31:45,18.41
23:31:46,18.41
23:31:47,18.41
23:31:48,18.41
23:31:49,18.41
23:31:50,18.41
23:31:51,18.41
23:31:52,18.41
23:31:53,18.42
23:31:55,18.41
23:31:56,18.41
23:31:57,18.41
23:31:58,18.41
23:31:59,18.41
23:32:00,18.41
23:32:01,18.41
23:32:02,18.41
23:32:03,18.41
23:32:04,18.41
23:32:05,18.41
23:32:06,18.41
23:32:07,18.41
23:32:08,18.41
23:32:09,18.41
23:32:10,18.41
23:32:11,18.41
23:32:12,18.41
23:32:13,18.41
23:32:14,18.42
23:32:15,18.41
23:32:16,18.41
23:32:17,18.42
23:32:18,18.42
23:32:19,18.42
23:32:20,18.42
23:32:21,18.42
23:32:22,18.42
23:32:23,18.42
23:32:24,18.42
23:32:25,18.42
23:32:26,18.43
23:32:27,18.42
23:32:28,18.42
23:32:29,18.41
23:32:30,18.42
23:32:31,18.42
23:32:32,18.42
23:32:33,18.42
23:32:34,18.42
23:32:35,18.42
23:32:36,18.42
23:32:37,18.42
23:32:38,18.42
23:32:39,18.42
23:32:40,18.42
23:32:41,18.42
23:32:42,18.42
23:32:43,18.42
23:32:44,18.42
23:32:45,18.42
23:32:46,18.42
23:32:47,18.42
23:32:48,18.42
23:32:49,18.42
23:32:50,18.42
23:32:51,18.41
23:32:52,18.42
23:32:53,18.42
23:32:54,18.42
23:32:55,18.42
23:32:56,18.41
23:32:57,18.41
23:32:58,18.42
23:32:59,18.41
23:33:00,18.42
23:33:01,18.42
23:33:02,18.42
23:33:03,18.42
23:33:04,18.42
23:33:05,18.42
23:33:06,18.42
23:33:07,18.42
23:33:08,18.41
23:33:09,18.41
23:33:10,18.42
23:33:11,18.42
23:33:12,18.42
23:33:13,18.42
23:33:14,18.42
23:33:15,18.41
23:33:16,18.42
23:33:17,18.41
23:33:18,18.42
23:33:19,18.42
23:33:20,18.42
23:33:21,18.42
23:33:23,18.42
23:33:24,18.42
23:33:25,18.42
23:33:26,18.42
23:33:27,18.42
23:33:28,18.42
23:33:29,18.42
23:33:30,18.42
23:33:31,18.42
23:33:32,18.42
23:33:33,18.42
23:33:34,18.41
23:33:35,18.42
23:33:36,18.42
23:33:37,18.41
23:33:38,18.42
23:33:39,18.42
23:33:40,18.42
23:33:41,18.42
23:33:42,18.42
23:33:43,18.42
23:33:44,18.42
23:33:45,18.42
23:33:46,18.42
23:33:47,18.42
23:33:48,18.42
23:33:49,18.42
23:33:50,18.42
23:33:51,18.42
23:33:52,18.42
23:33:53,18.42
23:33:54,18.42
23:33:55,18.42
23:33:56,18.42
23:33:57,18.42
23:33:58,18.43
23:33:59,18.42
23:34:00,18.42
23:34:01,18.42
23:34:02,18.42
23:34:03,18.42
23:34:04,18.41
23:34:05,18.42
23:34:06,18.42
23:34:07,18.42
23:34:08,18.42
23:34:09,18.42
23:34:10,18.42
23:34:11,18.42
23:34:12,18.42
23:34:13,18.42
23:34:14,18.42
23:34:15,18.41
23:34:16,18.42
23:34:17,18.42
23:34:18,18.42
23:34:19,18.42
23:34:20,18.42
23:34:21,18.42
23:34:22,18.42
23:34:23,18.42
23:34:24,18.42
23:34:25,18.42
23:34:26,18.42
23:34:27,18.42
23:34:28,18.42
23:34:29,18.42
23:34:30,18.42
23:34:31,18.42
23:34:32,18.42
23:34:33,18.42
23:34:34,18.41
23:34:35,18.42
23:34:36,18.42
23:34:37,18.41
23:34:38,18.42
23:34:39,18.41
23:34:40,18.42
23:34:41,18.42
23:34:42,18.41
23:34:43,18.41
23:34:44,18.41
23:34:45,18.41
23:34:46,18.42
23:34:47,18.41
23:34:48,18.41
23:34:49,18.42
23:34:51,18.42
23:34:52,18.41
23:34:53,18.42
23:34:54,18.41
23:34:55,18.42
23:34:56,18.42
23:34:57,18.42
23:34:58,18.41
23:34:59,18.42
23:35:00,18.41
23:35:01,18.42
23:35:02,18.41
23:35:03,18.41
23:35:04,18.42
23:35:05,18.41
23:35:06,18.41
23:35:07,18.42
23:35:08,18.41
23:35:09,18.41
23:35:10,18.42
23:35:11,18.42
23:35:12,18.42
23:35:13,18.41
23:35:14,18.41
23:35:15,18.41
23:35:16,18.41
23:35:17,18.41
23:35:18,18.41
23:35:19,18.42
23:35:20,18.41
23:35:21,18.41
23:35:22,18.42
23:35:23,18.41
23:35:24,18.42
23:35:25,18.42
23:35:26,18.41
23:35:27,18.42
23:35:28,18.42
23:35:29,18.41
23:35:30,18.41
23:35:31,18.41
23:35:32,18.41
23:35:33,18.42
23:35:34,18.41
23:35:35,18.41
23:35:36,18.41
23:35:37,18.41
23:35:38,18.42
23:35:39,18.41
23:35:40,18.41
23:35:41,18.41
23:35:42,18.41
23:35:43,18.41
23:35:44,18.41
23:35:45,18.41
23:35:46,18.41
23:35:47,18.41
23:35:48,18.41
23:35:49,18.41
23:35:50,18.41
23:35:51,18.41
23:35:52,18.41
23:35:53,18.41
23:35:54,18.41
23:35:55,18.41
23:35:56,18.41
23:35:57,18.41
23:35:58,18.41
23:35:59,18.41
23:36:00,18.42
23:36:01,18.41
23:36:02,18.41
23:36:03,18.41
23:36:04,18.42
23:36:05,18.41
23:36:06,18.41
23:36:07,18.42
23:36:08,18.41
23:36:09,18.41
23:36:10,18.42
23:36:11,18.41
23:36:12,18.41
23:36:13,18.41
23:36:14,18.41
23:36:15,18.42
23:36:16,18.41
23:36:17,18.41
23:36:19,18.41
23:36:20,18.41
23:36:21,18.41
23:36:22,18.42
23:36:23,18.41
23:36:24,18.41
23:36:25,18.42
23:36:26,18.42
23:36:27,18.42
23:36:28,18.41
23:36:29,18.42
23:36:30,18.41
23:36:31,18.41
23:36:32,18.41
23:36:33,18.41
23:36:34,18.42
23:36:35,18.41
23:36:36,18.41
23:36:37,18.41
23:36:38,18.42
23:36:39,18.41
23:36:40,18.41
23:36:41,18.42
23:36:42,18.41
23:36:43,18.41
23:36:44,18.42
23:36:45,18.42
23:36:46,18.42
23:36:47,18.42
23:36:48,18.42
23:36:49,18.42
23:36:50,18.41
23:36:51,18.41
23:36:52,18.41
23:36:53,18.41
23:36:54,18.41
23:36:55,18.41
23:36:56,18.41
23:36:57,18.41
23:36:58,18.42
23:36:59,18.42
23:37:00,18.41
23:37:01,18.41
23:37:02,18.41
23:37:03,18.41
23:37:04,18.41
23:37:05,18.42
23:37:06,18.41
23:37:07,18.41
23:37:08,18.42
23:37:09,18.42
23:37:10,18.41
23:37:11,18.42
23:37:12,18.41
23:37:13,18.42
23:37:14,18.42
23:37:15,18.42
23:37:16,18.42
23:37:17,18.42
23:37:18,18.42
23:37:19,18.42
23:37:20,18.42
23:37:21,18.42
23:37:22,18.42
23:37:23,18.41
23:37:24,18.41
23:37:25,18.42
23:37:26,18.42
23:37:27,18.41
23:37:28,18.41
23:37:29,18.42
23:37:30,18.42
23:37:31,18.42
23:37:32,18.42
23:37:33,18.42
23:37:34,18.41
23:37:35,18.41
23:37:36,18.41
23:37:37,18.41
23:37:38,18.41
23:37:39,18.41
23:37:40,18.41
23:37:41,18.41
23:37:42,18.42
23:37:43,18.41
23:37:44,18.41
23:37:45,18.41
23:37:47,18.42
23:37:48,18.41
23:37:49,18.41
23:37:50,18.42
23:37:51,18.41
23:37:52,18.41
23:37:53,18.41
23:37:54,18.41
23:37:55,18.41
23:37:56,18.41
23:37:57,18.41
23:37:58,18.41
23:37:59,18.41
23:38:00,18.41
23:38:01,18.41
23:38:02,18.41
23:38:03,18.41
23:38:04,18.41
23:38:05,18.42
23:38:06,18.41
23:38:07,18.41
23:38:08,18.41
23:38:09,18.41
23:38:10,18.41
23:38:11,18.41
23:38:12,18.42
23:38:13,18.41
23:38:14,18.41
23:38:15,18.41
23:38:16,18.41
23:38:17,18.41
23:38:18,18.41
23:38:19,18.41
23:38:20,18.41
23:38:21,18.41
23:38:22,18.41
23:38:23,18.41
23:38:24,18.41
23:38:25,18.41
23:38:26,18.41
23:38:27,18.41
23:38:28,18.41
23:38:29,18.42
23:38:30,18.41
23:38:31,18.41
23:38:32,18.42
23:38:33,18.41
23:38:34,18.41
23:38:35,18.41
23:38:36,18.41
23:38:37,18.41
23:38:38,18.41
23:38:39,18.41
23:38:40,18.41
23:38:41,18.41
23:38:42,18.41
23:38:43,18.42
23:38:44,18.41
23:38:45,18.41
23:38:46,18.41
23:38:47,18.41
23:38:48,18.41
23:38:49,18.41
23:38:50,18.41
23:38:51,18.41
23:38:52,18.41
23:38:53,18.41
23:38:54,18.41
23:38:55,18.41
23:38:56,18.41
23:38:57,18.42
23:38:58,18.42
23:38:59,18.41
23:39:00,18.41
23:39:01,18.42
23:39:02,18.42
23:39:03,18.41
23:39:04,18.41
23:39:05,18.42
23:39:06,18.42
23:39:07,18.42
23:39:08,18.42
23:39:09,18.42
23:39:10,18.42
23:39:11,18.41
23:39:12,18.42
23:39:13,18.42
23:39:15,18.41
23:39:16,18.42
23:39:17,18.42
23:39:18,18.42
23:39:19,18.42
23:39:20,18.42
23:39:21,18.41
23:39:22,18.42
23:39:23,18.42
23:39:24,18.41
23:39:25,18.42
23:39:26,18.42
23:39:27,18.41
23:39:28,18.42
23:39:29,18.42
23:39:30,18.42
23:39:31,18.42
23:39:32,18.42
23:39:33,18.41
23:39:34,18.42
23:39:35,18.41
23:39:36,18.41
23:39:37,18.41
23:39:38,18.42
23:39:39,18.42
23:39:40,18.42
23:39:41,18.42
23:39:42,18.41
23:39:43,18.42
23:39:44,18.42
23:39:45,18.41
23:39:46,18.42
23:39:47,18.42
23:39:48,18.42
23:39:49,18.42
23:39:50,18.42
23:39:51,18.42
23:39:52,18.42
23:39:53,18.42
23:39:54,18.42
23:39:55,18.42
23:39:56,18.41
23:39:57,18.42
23:39:58,18.42
23:39:59,18.42
23:40:00,18.42
23:40:01,18.42
23:40:02,18.42
23:40:03,18.42
23:40:04,18.41
23:40:05,18.42
23:40:06,18.42
23:40:07,18.42
23:40:08,18.42
23:40:09,18.42
23:40:10,18.42
23:40:11,18.42
23:40:12,18.42
23:40:13,18.41
23:40:14,18.41
23:40:15,18.41
23:40:16,18.41
23:40:17,18.42
23:40:18,18.41
23:40:19,18.41
23:40:20,18.41
23:40:21,18.41
23:40:22,18.42
23:40:23,18.41
23:40:24,18.41
23:40:25,18.41
23:40:26,18.41
23:40:27,18.41
23:40:28,18.41
23:40:29,18.42
23:40:30,18.41
23:40:31,18.41
23:40:32,18.41
23:40:33,18.41
23:40:34,18.42
23:40:35,18.41
23:40:36,18.41
23:40:37,18.41
23:40:38,18.42
23:40:39,18.42
23:40:40,18.42
23:40:41,18.42
23:40:43,18.42
23:40:44,18.41
23:40:45,18.41
23:40:46,18.42
23:40:47,18.42
23:40:48,18.42
23:40:49,18.42
23:40:50,18.42
23:40:51,18.42
23:40:52,18.42
23:40:53,18.41
23:40:54,18.42
23:40:55,18.42
23:40:56,18.41
23:40:57,18.42
23:40:58,18.41
23:40:59,18.42
23:41:00,18.41
23:41:01,18.42
23:41:02,18.42
23:41:03,18.42
23:41:04,18.42
23:41:05,18.42
23:41:06,18.41
23:41:07,18.41
23:41:08,18.41
23:41:09,18.42
23:41:10,18.42
23:41:11,18.41
23:41:12,18.41
23:41:13,18.41
23:41:14,18.41
23:41:15,18.41
23:41:16,18.41
23:41:17,18.41
23:41:18,18.41
23:41:19,18.41
23:41:20,18.41
23:41:21,18.41
23:41:22,18.42
23:41:23,18.42
23:41:24,18.41
23:41:25,18.42
23:41:26,18.41
23:41:27,18.41
23:41:28,18.41
23:41:29,18.41
23:41:30,18.41
23:41:31,18.41
23:41:32,18.41
23:41:33,18.41
23:41:34,18.41
23:41:35,18.41
23:41:36,18.41
23:41:37,18.41
23:41:38,18.41
23:41:39,18.41
23:41:40,18.41
23:41:41,18.42
23:41:42,18.41
23:41:43,18.41
23:41:44,18.41
23:41:45,18.41
23:41:46,18.41
23:41:47,18.41
23:41:48,18.41
23:41:49,18.41
23:41:50,18.41
23:41:51,18.41
23:41:52,18.41
23:41:53,18.41
23:41:54,18.41
23:41:55,18.41
23:41:56,18.41
23:41:57,18.41
23:41:58,18.41
23:41:59,18.41
23:42:00,18.41
23:42:01,18.41
23:42:02,18.41
23:42:03,18.41
23:42:04,18.41
23:42:05,18.41
23:42:06,18.41
23:42:07,18.41
23:42:08,18.41
23:42:09,18.41
23:42:11,18.41
23:42:12,18.41
23:42:13,18.41
23:42:14,18.41
23:42:15,18.41
23:42:16,18.41
23:42:17,18.41
23:42:18,18.41
23:42:19,18.41
23:42:20,18.41
23:42:21,18.41
23:42:22,18.41
23:42:23,18.41
23:42:24,18.41
23:42:25,18.41
23:42:26,18.41
23:42:27,18.41
23:42:28,18.41
23:42:29,18.42
23:42:30,18.41
23:42:31,18.41
23:42:32,18.41
23:42:33,18.41
23:42:34,18.41
23:42:35,18.42
23:42:36,18.41
23:42:37,18.42
23:42:38,18.41
23:42:39,18.41
23:42:40,18.42
23:42:41,18.42
23:42:42,18.41
23:42:43,18.42
23:42:44,18.42
23:42:45,18.42
23:42:46,18.42
23:42:47,18.42
23:42:48,18.42
23:42:49,18.42
23:42:50,18.42
23:42:51,18.42
23:42:52,18.42
23:42:53,18.42
23:42:54,18.42
23:42:55,18.42
23:42:56,18.42
23:42:57,18.42
23:42:58,18.41
23:42:59,18.42
23:43:00,18.42
23:43:01,18.42
23:43:02,18.42
23:43:03,18.42
23:43:04,18.41
23:43:05,18.41
23:43:06,18.41
23:43:07,18.41
23:43:08,18.41
23:43:09,18.41
23:43:10,18.41
23:43:11,18.41
23:43:12,18.41
23:43:13,18.41
23:43:14,18.41
23:43:15,18.41
23:43:16,18.41
23:43:17,18.41
23:43:18,18.41
23:43:19,18.41
23:43:20,18.41
23:43:21,18.41
23:43:22,18.41
23:43:23,18.41
23:43:24,18.41
23:43:25,18.41
23:43:26,18.41
23:43:27,18.41
23:43:28,18.41
23:43:29,18.41
23:43:30,18.41
23:43:31,18.41
23:43:32,18.41
23:43:33,18.41
23:43:34,18.41
23:43:35,18.41
23:43:36,18.41
23:43:37,18.41
23:43:39,18.41
23:43:40,18.41
23:43:41,18.41
23:43:42,18.41
23:43:43,18.41
23:43:44,18.41
23:43:45,18.41
23:43:46,18.41
23:43:47,18.41
23:43:48,18.41
23:43:49,18.41
23:43:50,18.41
23:43:51,18.41
23:43:52,18.41
23:43:53,18.41
23:43:54,18.41
23:43:55,18.41
23:43:56,18.41
23:43:57,18.41
23:43:58,18.41
23:43:59,18.41
23:44:00,18.42
23:44:01,18.41
23:44:02,18.41
23:44:03,18.41
23:44:04,18.41
23:44:05,18.41
23:44:06,18.41
23:44:07,18.41
23:44:08,18.41
23:44:09,18.41
23:44:10,18.41
23:44:11,18.41
23:44:12,18.41
23:44:13,18.41
23:44:14,18.41
23:44:15,18.41
23:44:16,18.41
23:44:17,18.41
23:44:18,18.41
23:44:19,18.41
23:44:20,18.41
23:44:21,18.41
23:44:22,18.41
23:44:23,18.41
23:44:24,18.41
23:44:25,18.41
23:44:26,18.41
23:44:27,18.41
23:44:28,18.41
23:44:29,18.41
23:44:30,18.41
23:44:31,18.41
23:44:32,18.41
23:44:33,18.41
23:44:34,18.41
23:44:35,18.41
23:44:36,18.41
23:44:37,18.42
23:44:38,18.41
23:44:39,18.41
23:44:40,18.42
23:44:41,18.42
23:44:42,18.42
23:44:43,18.41
23:44:44,18.42
23:44:45,18.41
23:44:46,18.42
23:44:47,18.41
23:44:48,18.41
23:44:49,18.41
23:44:50,18.42
23:44:51,18.42
23:44:52,18.41
23:44:53,18.41
23:44:54,18.41
23:44:55,18.41
23:44:56,18.42
23:44:57,18.42
23:44:58,18.41
23:44:59,18.41
23:45:00,18.42
23:45:01,18.42
23:45:02,18.41
23:45:03,18.42
23:45:04,18.42
23:45:05,18.42
23:45:07,18.42
23:45:08,18.41
23:45:09,18.42
23:45:10,18.42
23:45:11,18.42
23:45:12,18.42
23:45:13,18.41
23:45:14,18.41
23:45:15,18.42
23:45:16,18.42
23:45:17,18.41
23:45:18,18.42
23:45:19,18.41
23:45:20,18.42
23:45:21,18.42
23:45:22,18.41
23:45:23,18.42
23:45:24,18.41
23:45:25,18.42
23:45:26,18.42
23:45:27,18.42
23:45:28,18.42
23:45:29,18.42
23:45:30,18.42
23:45:31,18.42
23:45:32,18.42
23:45:33,18.42
23:45:34,18.42
23:45:35,18.42
23:45:36,18.42
23:45:37,18.42
23:45:38,18.42
23:45:39,18.42
23:45:40,18.42
23:45:41,18.42
23:45:42,18.42
23:45:43,18.42
23:45:44,18.42
23:45:45,18.42
23:45:46,18.42
23:45:47,18.42
23:45:48,18.42
23:45:49,18.42
23:45:50,18.42
23:45:51,18.42
23:45:52,18.42
23:45:53,18.42
23:45:54,18.42
23:45:55,18.42
23:45:56,18.42
23:45:57,18.42
23:45:58,18.42
23:45:59,18.42
23:46:00,18.42
23:46:01,18.41
23:46:02,18.42
23:46:03,18.41
23:46:04,18.41
23:46:05,18.42
23:46:06,18.42
23:46:07,18.41
23:46:08,18.41
23:46:09,18.42
23:46:10,18.42
23:46:11,18.41
23:46:12,18.41
23:46:13,18.41
23:46:14,18.42
23:46:15,18.41
23:46:16,18.41
23:46:17,18.41
23:46:18,18.41
23:46:19,18.41
23:46:20,18.42
23:46:21,18.41
23:46:22,18.41
23:46:23,18.41
23:46:24,18.41
23:46:25,18.41
23:46:26,18.41
23:46:27,18.41
23:46:28,18.41
23:46:29,18.41
23:46:30,18.41
23:46:31,18.42
23:46:32,18.41
23:46:33,18.42
23:46:35,18.41
23:46:36,18.42
23:46:37,18.42
23:46:38,18.41
23:46:39,18.42
23:46:40,18.42
23:46:41,18.42
23:46:42,18.42
23:46:43,18.42
23:46:44,18.42
23:46:45,18.42
23:46:46,18.42
23:46:47,18.42
23:46:48,18.42
23:46:49,18.42
23:46:50,18.42
23:46:51,18.42
23:46:52,18.42
23:46:53,18.42
23:46:54,18.42
23:46:55,18.42
23:46:56,18.42
23:46:57,18.42
23:46:58,18.42
23:46:59,18.42
23:47:00,18.42
23:47:01,18.42
23:47:02,18.42
23:47:03,18.42
23:47:04,18.42
23:47:05,18.42
23:47:06,18.42
23:47:07,18.42
23:47:08,18.42
23:47:09,18.42
23:47:10,18.42
23:47:11,18.42
23:47:12,18.42
23:47:13,18.42
23:47:14,18.41
23:47:15,18.42
23:47:16,18.42
23:47:17,18.42
23:47:18,18.42
23:47:19,18.42
23:47:20,18.42
23:47:21,18.41
23:47:22,18.42
23:47:23,18.41
23:47:24,18.41
23:47:25,18.41
23:47:26,18.41
23:47:27,18.41
23:47:28,18.41
23:47:29,18.42
23:47:30,18.41
23:47:31,18.41
23:47:32,18.41
23:47:33,18.41
23:47:34,18.41
23:47:35,18.41
23:47:36,18.41
23:47:37,18.41
23:47:38,18.41
23:47:39,18.41
23:47:40,18.41
23:47:41,18.41
23:47:42,18.41
23:47:43,18.41
23:47:44,18.41
23:47:45,18.41
23:47:46,18.41
23:47:47,18.41
23:47:48,18.41
23:47:49,18.41
23:47:50,18.41
23:47:51,18.41
23:47:52,18.41
23:47:53,18.41
23:47:54,18.41
23:47:55,18.41
23:47:56,18.40
23:47:57,18.41
23:47:58,18.40
23:47:59,18.41
23:48:00,18.41
23:48:01,18.41
23:48:03,18.41
23:48:04,18.41
23:48:05,18.41
23:48:06,18.41
23:48:07,18.41
23:48:08,18.41
23:48:09,18.41
23:48:10,18.41
23:48:11,18.41
23:48:12,18.41
23:48:13,18.41
23:48:14,18.41
23:48:15,18.41
23:48:16,18.40
23:48:17,18.41
23:48:18,18.41
23:48:19,18.41
23:48:20,18.41
23:48:21,18.41
23:48:22,18.41
23:48:23,18.41
23:48:24,18.41
23:48:25,18.41
23:48:26,18.41
23:48:27,18.41
23:48:28,18.41
23:48:29,18.41
23:48:30,18.41
23:48:31,18.41
23:48:32,18.41
23:48:33,18.41
23:48:34,18.40
23:48:35,18.41
23:48:36,18.41
23:48:37,18.41
23:48:38,18.41
23:48:39,18.41
23:48:40,18.41
23:48:41,18.41
23:48:42,18.41
23:48:43,18.41
23:48:44,18.41
23:48:45,18.41
23:48:46,18.41
23:48:47,18.41
23:48:48,18.41
23:48:49,18.40
23:48:50,18.41
23:48:51,18.41
23:48:52,18.41
23:48:53,18.41
23:48:54,18.41
23:48:55,18.41
23:48:56,18.41
23:48:57,18.41
23:48:58,18.41
23:48:59,18.41
23:49:00,18.41
23:49:01,18.41
23:49:02,18.41
23:49:03,18.40
23:49:04,18.41
23:49:05,18.41
23:49:06,18.41
23:49:07,18.41
23:49:08,18.41
23:49:09,18.41
23:49:10,18.40
23:49:11,18.40
23:49:12,18.41
23:49:13,18.41
23:49:14,18.40
23:49:15,18.41
23:49:16,18.41
23:49:17,18.41
23:49:18,18.41
23:49:19,18.40
23:49:20,18.41
23:49:21,18.41
23:49:22,18.41
23:49:23,18.41
23:49:24,18.40
23:49:25,18.40
23:49:26,18.40
23:49:27,18.41
23:49:28,18.41
23:49:29,18.41
23:49:31,18.40
23:49:32,18.40
23:49:33,18.41
23:49:34,18.41
23:49:35,18.41
23:49:36,18.41
23:49:37,18.40
23:49:38,18.41
23:49:39,18.41
23:49:40,18.41
23:49:41,18.40
23:49:42,18.40
23:49:43,18.40
23:49:44,18.40
23:49:45,18.40
23:49:46,18.40
23:49:47,18.41
23:49:48,18.40
23:49:49,18.40
23:49:50,18.40
23:49:51,18.40
23:49:52,18.40
23:49:53,18.40
23:49:54,18.41
23:49:55,18.40
23:49:56,18.40
23:49:57,18.41
23:49:58,18.40
23:49:59,18.40
23:50:00,18.40
23:50:01,18.40
23:50:02,18.41
23:50:03,18.40
23:50:04,18.41
23:50:05,18.40
23:50:06,18.40
23:50:07,18.40
23:50:08,18.41
23:50:09,18.40
23:50:10,18.40
23:50:11,18.41
23:50:12,18.40
23:50:13,18.40
23:50:14,18.40
23:50:15,18.41
23:50:16,18.40
23:50:17,18.41
23:50:18,18.40
23:50:19,18.41
23:50:20,18.41
23:50:21,18.41
23:50:22,18.41
23:50:23,18.41
23:50:24,18.41
23:50:25,18.40
23:50:26,18.41
23:50:27,18.40
23:50:28,18.40
23:50:29,18.40
23:50:30,18.40
23:50:31,18.40
23:50:32,18.40
23:50:33,18.40
23:50:34,18.40
23:50:35,18.41
23:50:36,18.40
23:50:37,18.40
23:50:38,18.40
23:50:39,18.40
23:50:40,18.40
23:50:41,18.40
23:50:42,18.40
23:50:43,18.41
23:50:44,18.40
23:50:45,18.40
23:50:46,18.40
23:50:47,18.40
